Name,Type,WTO ID,Region,All WTO,Cross Regional,Language,Total articles,Total words,Number of unique words,Niceness,Class 0,Class 1,Class 2,Year,rta,tradeflow_baci,manuf_tradeflow_baci,Pair,Relative GDP
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,1993,1.0,,,"('RUS', 'TJK')",0.9845348562627101
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,1994,1.0,,,"('RUS', 'TJK')",0.9860683526247614
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,1995,1.0,,,"('RUS', 'TJK')",0.9872606933893309
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,1996,1.0,,,"('RUS', 'TJK')",0.9889814772406985
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,1997,1.0,88048.18699999998,77718.938,"('RUS', 'TJK')",0.9889470876227526
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,1998,1.0,77392.911,69415.156,"('RUS', 'TJK')",0.9877116882469991
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,1999,1.0,64643.355,55984.797,"('RUS', 'TJK')",0.9880161931062541
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2000,1.0,55913.735,46966.535,"('RUS', 'TJK')",0.988447123412134
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2001,1.0,69127.648,58745.078,"('RUS', 'TJK')",0.9878889947667082
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2002,1.0,67852.493,59188.766,"('RUS', 'TJK')",0.9874427293922619
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2003,1.0,128614.883,115938.883,"('RUS', 'TJK')",0.9876075263621596
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2004,1.0,183053.037,156192.656,"('RUS', 'TJK')",0.9872486035412094
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2005,1.0,239744.0,181676.656,"('RUS', 'TJK')",0.9877965079577897
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2006,1.0,373462.313,275414.938,"('RUS', 'TJK')",0.9892896375084477
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2007,1.0,605731.094,434332.906,"('RUS', 'TJK')",0.9893617855539633
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2008,1.0,792583.188,475317.188,"('RUS', 'TJK')",0.9903275152252858
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2009,1.0,572388.969,357133.781,"('RUS', 'TJK')",0.9894858741395655
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2010,1.0,672549.938,337944.781,"('RUS', 'TJK')",0.9892861007942458
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2011,1.0,721314.469,429368.469,"('RUS', 'TJK')",0.9900045909427796
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2012,1.0,678594.578,440220.438,"('RUS', 'TJK')",0.9896135118419748
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2013,1.0,724335.828,503890.625,"('RUS', 'TJK')",0.9887664538043078
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2014,1.0,890929.188,500521.719,"('RUS', 'TJK')",0.9880179825684646
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2015,1.0,759104.406,435876.0,"('RUS', 'TJK')",0.9862434059068798
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2016,1.0,752288.75,477809.469,"('RUS', 'TJK')",0.9847923421848018
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2017,1.0,793244.719,525299.5,"('RUS', 'TJK')",0.9857335868453659
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2018,1.0,849586.234,622291.375,"('RUS', 'TJK')",0.9858207771828658
Russian Federation - Tajikistan,Free Trade Agreement,834,Commonwealth of Independent States (CIS),Yes,No,en,21,12186,633,0,0.7619047619047619,0.0,0.2380952380952381,2019,1.0,,,"('RUS', 'TJK')",0.984751318632865
Japan - Mongolia,Free Trade Agreement & Economic Integration Agreement,835,East Asia,Yes,No,en,203,202761,5668,0,0.7093596059113301,0.09852216748768472,0.1921182266009852,2016,1.0,413006.1370000001,411568.5,"('JPN', 'MNG')",0.9860483024737284
Japan - Mongolia,Free Trade Agreement & Economic Integration Agreement,835,East Asia,Yes,No,en,203,202761,5668,0,0.7093596059113301,0.09852216748768472,0.1921182266009852,2017,1.0,383305.646,381842.063,"('JPN', 'MNG')",0.9864932997711419
Japan - Mongolia,Free Trade Agreement & Economic Integration Agreement,835,East Asia,Yes,No,en,203,202761,5668,0,0.7093596059113301,0.09852216748768472,0.1921182266009852,2018,1.0,545766.926,543411.563,"('JPN', 'MNG')",0.9853117386761673
Japan - Mongolia,Free Trade Agreement & Economic Integration Agreement,835,East Asia,Yes,No,en,203,202761,5668,0,0.7093596059113301,0.09852216748768472,0.1921182266009852,2019,1.0,,,"('JPN', 'MNG')",0.9849175377859727
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2006,1.0,2029802.719,293433.094,"('RUS', 'SRB')",0.935358894093557
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2007,1.0,2317864.0,364148.125,"('RUS', 'SRB')",0.9370208711047276
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2008,1.0,3336311.563,616300.063,"('RUS', 'SRB')",0.9409081203718126
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2009,1.0,1835798.406,320989.156,"('RUS', 'SRB')",0.9392664917076181
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2010,1.0,1909842.5,279332.375,"('RUS', 'SRB')",0.9415070205689254
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2011,1.0,2413108.594,398826.844,"('RUS', 'SRB')",0.9469322710836103
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2012,1.0,1846540.625,450919.5,"('RUS', 'SRB')",0.9492625571832877
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2013,1.0,1710927.188,486439.438,"('RUS', 'SRB')",0.9474515660817148
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2014,1.0,2143484.938,452789.063,"('RUS', 'SRB')",0.9484640023846573
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2015,1.0,1681464.469,415404.469,"('RUS', 'SRB')",0.9439107663587992
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2016,1.0,1409552.938,594894.125,"('RUS', 'SRB')",0.9414731381809436
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2017,1.0,1473199.375,555594.0,"('RUS', 'SRB')",0.9409205004941292
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2018,1.0,1918612.938,548421.688,"('RUS', 'SRB')",0.9435164525846724
Russian Federation - Serbia,Free Trade Agreement,858,Commonwealth of Independent States (CIS); Europe,No,Yes,en,23,15723,740,0,0.7826086956521741,0.0,0.21739130434782608,2019,1.0,,,"('RUS', 'SRB')",0.9401668868466796
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,1993,1.0,,,"('RUS', 'UZB')",0.923252012688605
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,1994,1.0,,,"('RUS', 'UZB')",0.9170510076252945
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,1995,1.0,,,"('RUS', 'UZB')",0.9143644138884736
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,1996,1.0,,,"('RUS', 'UZB')",0.9098617297096979
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,1997,1.0,769865.445,703453.875,"('RUS', 'UZB')",0.9066254857724056
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,1998,1.0,554184.637,519258.406,"('RUS', 'UZB')",0.8975979994314203
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,1999,1.0,237826.277,230902.625,"('RUS', 'UZB')",0.8994738268887953
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2000,1.0,271454.585,265111.625,"('RUS', 'UZB')",0.9067784813314257
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2001,1.0,366417.68,358249.531,"('RUS', 'UZB')",0.9075331382119717
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2002,1.0,439334.578,430589.75,"('RUS', 'UZB')",0.9098789948831492
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2003,1.0,506182.01700000005,495968.469,"('RUS', 'UZB')",0.9162390946711613
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2004,1.0,757688.445,746180.75,"('RUS', 'UZB')",0.9158467683316575
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2005,1.0,857443.195,837141.25,"('RUS', 'UZB')",0.9191205293989694
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2006,1.0,1064708.656,1036461.438,"('RUS', 'UZB')",0.9285222950155827
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2007,1.0,1719497.07,1675638.375,"('RUS', 'UZB')",0.9276424666546779
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2008,1.0,2048857.484,1954555.875,"('RUS', 'UZB')",0.9333750378293446
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2009,1.0,1693314.719,1651928.75,"('RUS', 'UZB')",0.9248773215210165
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2010,1.0,1662630.727,1564155.375,"('RUS', 'UZB')",0.9221164343832684
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2011,1.0,1982324.234,1788912.875,"('RUS', 'UZB')",0.9265866497312054
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2012,1.0,2284271.438,2013958.25,"('RUS', 'UZB')",0.923332180756039
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2013,1.0,2802287.9060000004,2337626.0,"('RUS', 'UZB')",0.9168615155614467
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2014,1.0,3113599.875,2588976.25,"('RUS', 'UZB')",0.9106693063907803
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2015,1.0,2221187.906,1735047.5,"('RUS', 'UZB')",0.8962025664766965
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2016,1.0,2090791.031,1677041.25,"('RUS', 'UZB')",0.8848938235069388
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2017,1.0,2929278.2810000004,2429864.0,"('RUS', 'UZB')",0.8952161867838221
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2018,1.0,3327742.5310000004,2895125.75,"('RUS', 'UZB')",0.8975348940965393
Russian Federation - Uzbekistan,Free Trade Agreement,861,Commonwealth of Independent States (CIS),No,No,en,20,10348,591,1,0.75,0.0,0.25,2019,1.0,,,"('RUS', 'UZB')",0.8915798737708025
Russian Federation - Turkmenistan,Free Trade Agreement,862,Commonwealth of Independent States (CIS),No,No,en,21,12108,674,0,0.8095238095238095,0.0,0.19047619047619047,1993,1.0,,,"('RUS', 'TKM')",0.9636476152478529
Russian Federation - Turkmenistan,Free Trade Agreement,862,Commonwealth of Independent States (CIS),No,No,en,21,12108,674,0,0.8095238095238095,0.0,0.19047619047619047,1994,1.0,,,"('RUS', 'TKM')",0.9655804858778436
Russian Federation - Turkmenistan,Free Trade Agreement,862,Commonwealth of Independent States (CIS),No,No,en,21,12108,674,0,0.8095238095238095,0.0,0.19047619047619047,1995,1.0,,,"('RUS', 'TKM')",0.9666597026846002
Russian Federation - Turkmenistan,Free Trade Agreement,862,Commonwealth of Independent States (CIS),No,No,en,21,12108,674,0,0.8095238095238095,0.0,0.19047619047619047,1996,1.0,,,"('RUS', 'TKM')",0.9631602172673716
Russian Federation - Turkmenistan,Free Trade Agreement,862,Commonwealth of Independent States (CIS),No,No,en,21,12108,674,0,0.8095238095238095,0.0,0.19047619047619047,1997,1.0,261336.991,253278.641,"('RUS', 'TKM')",0.9677298899036109
Russian Federation - Turkmenistan,Free Trade Agreement,862,Commonwealth of Independent States (CIS),No,No,en,21,12108,674,0,0.8095238095238095,0.0,0.19047619047619047,1998,1.0,94951.096,90446.539,"('RUS', 'TKM')",0.9635643490827557
Russian Federation - Turkmenistan,Free Trade Agreement,862,Commonwealth of Independent States (CIS),No,No,en,21,12108,674,0,0.8095238095238095,0.0,0.19047619047619047,1999,1.0,118146.273,113416.219,"('RUS', 'TKM')",0.9601566903009838
Russian Federation - Turkmenistan,Free Trade Agreement,862,Commonwealth of Independent States (CIS),No,No,en,21,12108,674,0,0.8095238095238095,0.0,0.19047619047619047,2000,1.0,158048.24599999998,150890.766,"('RUS', 'TKM')",0.9625558076484374
Russian Federation - Turkmenistan,Free Trade Agreement,862,Commonwealth of Independent States (CIS),No,No,en,21,12108,674,0,0.8095238095238095,0.0,0.19047619047619047,2001,1.0,140174.893,133163.953,"('RUS', 'TKM')",0.9628174157543186
Russian Federation - Turkmenistan,Free Trade Agreement,862,Commonwealth of Independent States (CIS),No,No,en,21,12108,674,0,0.8095238095238095,0.0,0.19047619047619047,2002,1.0,142619.529,139216.172,"('RUS', 'TKM')",0.9650678346432533
Russian Federation - Turkmenistan,Free Trade Agreement,862,Commonwealth of Independent States (CIS),No,No,en,21,12108,674,0,0.8095238095238095,0.0,0.19047619047619047,2003,1.0,221609.257,220760.859,"('RUS', 'TKM')",0.9678840706184189
Russian Federation - Turkmenistan,Free Trade Agreement,862,Commonwealth of Independent States (CIS),No,No,en,21,12108,674,0,0.8095238095238095,0.0,0.19047619047619047,2004,1.0,241987.496,240697.844,"('RUS', 'TKM')",0.9685257260107029
Russian Federation - Turkmenistan,Free Trade Agreement,862,Commonwealth of Independent States (CIS),No,No,en,21,12108,674,0,0.8095238095238095,0.0,0.19047619047619047,2005,1.0,223447.086,222740.094,"('RUS', 'TKM')",0.9681038384058901
